tiempo;error;integral;derivada;setPoint
14418;1006;10000;-1304;1020
14424;1036;10000;-1304;1020
14430;1117;10000;-1304;1020
14436;1101;10000;-817;1020
14442;1131;10000;-817;1020
14448;1167;10000;-817;1020
14454;1196;10000;-817;1020
14460;1226;10000;-817;1020
14466;1202;10000;-817;1020
14472;1238;10000;-817;1020
14478;1222;10000;-817;1020
14484;1251;10000;-817;1020
14490;1227;10000;-817;1020
14496;1211;10000;-462;1020
14502;1195;10000;-462;1020
14508;1179;10000;-462;1020
14514;1155;10000;-462;1020
14520;1139;10000;-462;1020
14526;1078;10000;-462;1020
14532;1010;10000;-462;1020
14538;994;10000;-462;1020
14544;986;10000;-39;1020
14550;879;10000;-39;1020
14556;863;10000;-39;1020
14562;753;10000;-39;1020
14568;741;10000;-39;1020
14574;636;10000;-39;1020
14580;578;10000;-39;1020
14586;518;10000;-39;1020
14592;417;10000;393;1020
14598;359;10000;393;1020
14604;307;10000;393;1020
14610;206;10000;393;1020
14616;106;10000;393;1020
14622;-44;9994;393;1020
14628;-193;9954;393;1020
14634;-293;9879;393;1020
14640;-386;9775;393;1020
14646;-484;9644;393;1020
14652;-626;9479;393;1020
14658;-774;9273;1107;1020
14664;-967;9012;1107;1020
14670;-1101;8704;1107;1020
14676;-1233;8357;1107;1020
14682;-1321;7980;1107;1020
14688;-1201;7622;1107;1020
14694;-983;7327;1107;1020
14700;-759;7095;1107;1020
14706;-546;6923;1107;1020
14712;-288;6820;1107;1020
14718;-82;6782;-217;1020
14724;165;6807;-217;1020
14730;363;6896;-217;1020
14736;604;7054;-217;1020
14742;836;7279;-217;1020
14748;1061;7562;-217;1020
14754;1279;7913;-217;1020
14760;1490;8326;-217;1020
14766;1739;8804;-217;1020
14772;1974;9351;-217;1020
14778;2218;9967;-2531;1020
14784;2378;10000;-2531;1020
14790;2586;10000;-2531;1020
14796;2788;10000;-2531;1020
14802;3000;10000;-2531;1020
14808;3193;10000;-2531;1020
14814;3379;10000;-2531;1020
14820;3545;10000;-2531;1020
14826;3673;10000;-2531;1020
14832;3833;10000;-2531;1020
14838;3954;10000;-2648;1020
14844;4068;10000;-2648;1020
14850;4170;10000;-2648;1020
14856;4252;10000;-2648;1020
14862;4295;10000;-2648;1020
14868;4318;10000;-2648;1020
14874;4316;10000;-2648;1020
14880;4274;10000;-2648;1020
14886;4207;10000;-2648;1020
14892;4107;10000;-2648;1020
14898;3968;10000;-1104;1020
14904;3796;10000;-1104;1020
14910;3579;10000;-1104;1020
14916;3330;10000;-1104;1020
14922;3035;10000;-1104;1020
14928;2681;10000;-1104;1020
14934;2337;10000;-1104;1020
14940;1889;10000;-1104;1020
14946;1441;10000;-1104;1020
14952;938;10000;-1104;1020
14958;445;10000;-1104;1020
14964;-106;9985;3064;1020
14970;-577;9855;3064;1020
14976;-1112;9574;3064;1020
14982;-1634;9148;3064;1020
14988;-2221;8555;3064;1020
14994;-2793;7798;3064;1020
15000;-3356;6879;3064;1020
15006;-3861;5808;3064;1020
15012;-4343;4596;3064;1020
15018;-4873;3241;3064;1020
15024;-5287;1759;5881;1020
15030;-5733;148;5881;1020
15036;-6153;-1584;5881;1020
15042;-6540;-3429;5881;1020
15048;-6895;-5373;5881;1020
15054;-7218;-7416;5881;1020
15060;-7501;-9535;5881;1020
15066;-7694;-10000;5881;1020
15072;-7880;-10000;5881;1020
15078;-8014;-10000;5881;1020
15084;-8102;-10000;4035;1020
15090;-8165;-10000;4035;1020
15096;-8201;-10000;4035;1020
15102;-8205;-10000;4035;1020
15108;-8190;-10000;4035;1020
15114;-8161;-10000;4035;1020
15120;-8113;-10000;4035;1020
15126;-8052;-10000;4035;1020
15132;-7978;-10000;4035;1020
15138;-7885;-10000;4035;1020
15144;-7798;-10000;656;1020
15150;-7698;-10000;656;1020
15156;-7598;-10000;656;1020
15162;-7478;-10000;656;1020
15168;-7365;-10000;656;1020
15174;-7246;-10000;656;1020
15180;-7123;-10000;656;1020
15186;-7036;-10000;656;1020
15192;-6949;-10000;656;1020
15198;-6856;-10000;656;1020
15204;-6769;-10000;-37;1020
15210;-6695;-10000;-37;1020
15216;-6627;-10000;-37;1020
15222;-6579;-10000;-37;1020
15228;-6531;-10000;-37;1020
15234;-6457;-10000;-37;1020
15240;-6409;-10000;-37;1020
15246;-6361;-10000;-37;1020
15252;-6339;-10000;-37;1020
15258;-6291;-10000;-37;1020
15264;-6263;-10000;454;1020
15270;-6260;-10000;454;1020
15276;-6212;-10000;454;1020
15282;-6210;-10000;454;1020
15288;-6201;-10000;454;1020
15294;-6172;-10000;454;1020
15300;-6163;-10000;454;1020
15306;-6154;-10000;454;1020
15312;-6165;-10000;454;1020
15318;-6149;-10000;454;1020
15324;-6153;-10000;815;1020
15330;-6151;-10000;815;1020
15336;-6155;-10000;815;1020
15342;-6159;-10000;815;1020
15348;-6150;-10000;815;1020
15354;-6141;-10000;815;1020
15360;-6125;-10000;815;1020
15366;-6097;-10000;815;1020
15372;-6075;-10000;815;1020
15378;-6033;-10000;815;1020
15384;-5985;-10000;811;1020
15390;-5931;-10000;811;1020
15396;-5857;-10000;811;1020
15402;-5770;-10000;811;1020
15408;-5670;-10000;811;1020
15414;-5557;-10000;811;1020
15420;-5431;-10000;811;1020
15426;-5285;-10000;811;1020
15432;-5088;-10000;811;1020
15438;-4897;-10000;811;1020
15444;-4680;-10000;-248;1020
15450;-4450;-10000;-248;1020
15456;-4200;-10000;-248;1020
15462;-3905;-10000;-248;1020
15468;-3591;-10000;-248;1020
15474;-3289;-10000;-248;1020
15480;-2903;-10000;-248;1020
15486;-2537;-10000;-248;1020
15492;-2167;-10000;-248;1020
15498;-1738;-10000;-248;1020
15504;-1305;-10000;-2389;1020
15510;-912;-10000;-2389;1020
15516;-419;-10000;-2389;1020
15522;-16;-10000;-2389;1020
15528;432;-9906;-2389;1020
15534;875;-9684;-2389;1020
15540;1329;-9341;-2389;1020
15546;1753;-8876;-2389;1020
15552;2130;-8295;-2389;1020
15558;2553;-7593;-2389;1020
15564;2970;-6772;-4706;1020
15570;3357;-5838;-4706;1020
15576;3693;-4809;-4706;1020
15582;4015;-3687;-4706;1020
15588;4377;-2467;-4706;1020
15594;4673;-1155;-4706;1020
15600;4957;240;-4706;1020
15606;5227;1712;-4706;1020
15612;5439;3247;-4706;1020
15618;5645;4841;-4706;1020
15624;5798;6485;-3788;1020
15630;5939;8175;-3788;1020
15636;6073;9903;-3788;1020
15642;6194;10000;-3788;1020
15648;6276;10000;-3788;1020
15654;6351;10000;-3788;1020
15660;6394;10000;-3788;1020
15666;6450;10000;-3788;1020
15672;6461;10000;-3788;1020
15678;6491;10000;-3788;1020
15684;6475;10000;-1637;1020
15690;6479;10000;-1637;1020
15696;6477;10000;-1637;1020
15702;6455;10000;-1637;1020
15708;6433;10000;-1637;1020
15714;6385;10000;-1637;1020
15720;6350;10000;-1637;1020
15726;6315;10000;-1637;1020
15732;6267;10000;-1637;1020
15738;6219;10000;-1637;1020
15744;6171;10000;-656;1020
15750;6110;10000;-656;1020
15756;6049;10000;-656;1020
15762;5988;10000;-656;1020
15768;5927;10000;-656;1020
15774;5853;10000;-656;1020
15780;5785;10000;-656;1020
15786;5692;10000;-209;1020
15792;5631;10000;-209;1020
15798;5531;10000;-209;1020
15804;5424;10000;-209;1020
15810;5318;10000;-209;1020
15816;5192;10000;-209;1020
15822;5079;10000;-209;1020
15828;4959;10000;-209;1020
15834;4814;10000;-209;1020
15840;4662;10000;-209;1020
15846;4510;10000;202;1020
15852;4345;10000;202;1020
15858;4115;10000;202;1020
15864;3911;10000;202;1020
15870;3694;10000;202;1020
15876;3509;10000;202;1020
15882;3279;10000;202;1020
15888;3010;10000;202;1020
15894;2728;10000;202;1020
15900;2449;10000;202;1020
15906;2154;10000;1356;1020
15912;1862;10000;1356;1020
15918;1619;10000;1356;1020
15924;1458;10000;1356;1020
15930;1252;10000;1356;1020
15936;1100;10000;1356;1020
15942;986;10000;1356;1020
15948;970;10000;1356;1020
15954;917;10000;1356;1020
15960;901;10000;1356;1020
15966;885;10000;1017;1020
15972;922;10000;1017;1020
15978;1004;10000;1017;1020
15984;1033;10000;1017;1020
15990;1108;10000;1017;1020
15996;1183;10000;1017;1020
16002;1250;10000;1017;1020
16008;1371;10000;1017;1020
16014;1483;10000;-771;1020
16020;1558;10000;-771;1020
16026;1664;10000;-771;1020
16032;1725;10000;-771;1020
16038;1777;10000;-771;1020
16044;1846;10000;-771;1020
16050;1898;10000;-771;1020
16056;1951;10000;-771;1020
16062;1997;10000;-771;1020
16068;2065;10000;-771;1020
16074;2111;10000;-1192;1020
16080;2118;10000;-1192;1020
16086;2125;10000;-1192;1020
16092;2132;10000;-1192;1020
16098;2139;10000;-1192;1020
16104;2107;10000;-1192;1020
16110;2114;10000;-1192;1020
16116;2082;10000;-1192;1020
16122;2089;10000;-1192;1020
16128;2057;10000;-1192;1020
16134;2025;10000;-609;1020
16140;1954;10000;-609;1020
16146;1883;10000;-609;1020
16152;1867;10000;-609;1020
16158;1796;10000;-609;1020
16164;1725;10000;-609;1020
16170;1670;10000;-609;1020
16176;1599;10000;-609;1020
16182;1497;10000;73;1020
16188;1397;10000;73;1020
16194;1295;10000;73;1020
16200;1194;10000;73;1020
16206;1094;10000;73;1020
16212;993;10000;73;1020
16218;938;10000;73;1020
16224;877;10000;73;1020
16230;869;10000;73;1020
16236;853;10000;73;1020
16242;791;10000;409;1020
16248;779;10000;409;1020
16254;771;10000;409;1020
16260;805;10000;409;1020
